transaction_id,store_id,customer_id,product_id,quantity,unit_price,transaction_date,source_file,transaction_ts,quantity_num,unit_price_num
T000598,S004,C005,P026,3,30000,2026-08-01 14:58:17,sales_2026_08_01.csv,2026-08-01 14:58:17,3,30000.0
T000599,S001,C031,P005,3,120000,2026-08-01 18:47:59,sales_2026_08_01.csv,2026-08-01 18:47:59,3,120000.0
T000600,S003,C047,P025,4,210000,2026-08-01 14:49:26,sales_2026_08_01.csv,2026-08-01 14:49:26,4,210000.0
T000601,S005,C005,P013,4,35000,2026-08-01 13:15:09,sales_2026_08_01.csv,2026-08-01 13:15:09,4,35000.0
T000602,S002,C087,P020,4,180000,2026-08-01 16:22:32,sales_2026_08_01.csv,2026-08-01 16:22:32,4,180000.0
T000603,S003,C048,P015,3,30000,2026-08-01 17:56:11,sales_2026_08_01.csv,2026-08-01 17:56:11,3,30000.0
T000604,S001,C074,P015,3,30000,2026-08-01 15:55:39,sales_2026_08_01.csv,2026-08-01 15:55:39,3,30000.0
T000605,S005,C047,P005,2,120000,2026-08-01 18:35:43,sales_2026_08_01.csv,2026-08-01 18:35:43,2,120000.0
T000606,S003,C084,P013,3,35000,2026-08-01 16:36:07,sales_2026_08_01.csv,2026-08-01 16:36:07,3,35000.0
T000607,S002,C015,P009,2,45000,2026-08-01 17:32:05,sales_2026_08_01.csv,2026-08-01 17:32:05,2,45000.0
T000608,S002,C064,P001,1,450000,2026-08-01 09:15:18,sales_2026_08_01.csv,2026-08-01 09:15:18,1,450000.0
T000609,S004,C072,P017,3,85000,2026-08-01 16:03:23,sales_2026_08_01.csv,2026-08-01 16:03:23,3,85000.0
T000610,S003,C100,P004,4,25000,2026-08-01 12:50:27,sales_2026_08_01.csv,2026-08-01 12:50:27,4,25000.0
T000611,S004,C028,P009,3,45000,2026-08-01 14:05:02,sales_2026_08_01.csv,2026-08-01 14:05:02,3,45000.0
T000612,S003,C089,P020,4,180000,2026-08-01 15:11:42,sales_2026_08_01.csv,2026-08-01 15:11:42,4,180000.0
T000613,S004,C026,P030,2,50000,2026-08-01 18:40:04,sales_2026_08_01.csv,2026-08-01 18:40:04,2,50000.0
T000614,S002,C010,P004,1,25000,2026-08-01 18:49:49,sales_2026_08_01.csv,2026-08-01 18:49:49,1,25000.0
T000615,S002,C092,P015,1,30000,2026-08-01 11:10:13,sales_2026_08_01.csv,2026-08-01 11:10:13,1,30000.0
T000616,S001,C088,P015,4,30000,2026-08-01 16:04:16,sales_2026_08_01.csv,2026-08-01 16:04:16,4,30000.0
T000617,S003,C086,P028,4,28000,2026-08-01 16:14:59,sales_2026_08_01.csv,2026-08-01 16:14:59,4,28000.0
T000618,S001,C071,P012,3,12000,2026-08-01 11:48:41,sales_2026_08_01.csv,2026-08-01 11:48:41,3,12000.0
T000619,S003,C039,P018,1,25000,2026-08-01 09:21:45,sales_2026_08_01.csv,2026-08-01 09:21:45,1,25000.0
T000620,S002,C092,P028,2,28000,2026-08-01 08:27:01,sales_2026_08_01.csv,2026-08-01 08:27:01,2,28000.0
T000621,S002,C047,P023,3,22000,2026-08-01 16:33:02,sales_2026_08_01.csv,2026-08-01 16:33:02,3,22000.0
T000622,S002,C016,P017,4,85000,2026-08-01 13:23:12,sales_2026_08_01.csv,2026-08-01 13:23:12,4,85000.0
T000623,S002,C031,P007,4,165000,2026-08-01 18:50:27,sales_2026_08_01.csv,2026-08-01 18:50:27,4,165000.0
T000624,S004,C004,P026,4,30000,2026-08-01 13:06:52,sales_2026_08_01.csv,2026-08-01 13:06:52,4,30000.0
T000625,S005,C074,P012,2,12000,2026-08-01 18:45:25,sales_2026_08_01.csv,2026-08-01 18:45:25,2,12000.0
T000626,S004,C071,P012,1,12000,2026-08-01 12:31:38,sales_2026_08_01.csv,2026-08-01 12:31:38,1,12000.0
T000627,S005,C012,P005,1,120000,2026-08-01 16:43:49,sales_2026_08_01.csv,2026-08-01 16:43:49,1,120000.0
T000628,S003,C051,P003,3,15000,2026-08-01 08:55:58,sales_2026_08_01.csv,2026-08-01 08:55:58,3,15000.0
T000629,S004,C068,P023,1,22000,2026-08-01 14:06:36,sales_2026_08_01.csv,2026-08-01 14:06:36,1,22000.0
T000630,S004,C074,P014,3,7000,2026-08-01 16:49:21,sales_2026_08_01.csv,2026-08-01 16:49:21,3,7000.0
T000631,S002,C041,P003,2,15000,2026-08-01 18:10:18,sales_2026_08_01.csv,2026-08-01 18:10:18,2,15000.0
T000632,S001,C058,P021,2,10000,2026-08-01 17:02:54,sales_2026_08_01.csv,2026-08-01 17:02:54,2,10000.0
T000633,S005,C045,P015,1,30000,2026-08-01 08:24:24,sales_2026_08_01.csv,2026-08-01 08:24:24,1,30000.0
T000634,S005,C082,P005,1,120000,2026-08-01 12:05:59,sales_2026_08_01.csv,2026-08-01 12:05:59,1,120000.0
T000635,S002,C099,P019,4,55000,2026-08-01 08:32:08,sales_2026_08_01.csv,2026-08-01 08:32:08,4,55000.0
T000636,S004,C065,P005,2,120000,2026-08-01 09:12:07,sales_2026_08_01.csv,2026-08-01 09:12:07,2,120000.0
T000637,S001,C016,P030,4,50000,2026-08-01 15:25:42,sales_2026_08_01.csv,2026-08-01 15:25:42,4,50000.0
T000638,S002,C039,P017,4,85000,2026-08-01 15:50:45,sales_2026_08_01.csv,2026-08-01 15:50:45,4,85000.0
T000639,S002,C042,P006,3,280000,2026-08-01 16:30:39,sales_2026_08_01.csv,2026-08-01 16:30:39,3,280000.0
T000640,S002,C045,P030,1,50000,2026-08-01 17:31:12,sales_2026_08_01.csv,2026-08-01 17:31:12,1,50000.0
T000641,S003,C011,P017,3,85000,2026-08-01 16:08:01,sales_2026_08_01.csv,2026-08-01 16:08:01,3,85000.0
T000642,S002,C082,P009,2,45000,2026-08-01 16:48:34,sales_2026_08_01.csv,2026-08-01 16:48:34,2,45000.0
T000643,S003,C017,P018,2,25000,2026-08-01 08:32:18,sales_2026_08_01.csv,2026-08-01 08:32:18,2,25000.0
T000644,S003,C079,P021,4,10000,2026-08-01 10:34:47,sales_2026_08_01.csv,2026-08-01 10:34:47,4,10000.0
T000645,S001,C065,P018,1,25000,2026-08-01 14:50:27,sales_2026_08_01.csv,2026-08-01 14:50:27,1,25000.0
T000646,S002,C076,P021,1,10000,2026-08-01 17:26:21,sales_2026_08_01.csv,2026-08-01 17:26:21,1,10000.0
T000647,S002,C022,P019,2,55000,2026-08-01 08:02:58,sales_2026_08_01.csv,2026-08-01 08:02:58,2,55000.0
T000648,S005,C093,P022,4,18000,2026-08-01 13:39:39,sales_2026_08_01.csv,2026-08-01 13:39:39,4,18000.0
T000649,S005,C044,P029,2,32000,2026-08-01 15:27:00,sales_2026_08_01.csv,2026-08-01 15:27:00,2,32000.0
T000650,S005,C006,P027,3,18000,2026-08-01 08:19:32,sales_2026_08_01.csv,2026-08-01 08:19:32,3,18000.0
T000651,S001,C011,P027,4,18000,2026-08-01 12:24:53,sales_2026_08_01.csv,2026-08-01 12:24:53,4,18000.0
T000652,S005,C034,P002,3,520000,2026-08-01 17:51:07,sales_2026_08_01.csv,2026-08-01 17:51:07,3,520000.0
T000653,S002,C099,P021,3,10000,2026-08-01 15:23:15,sales_2026_08_01.csv,2026-08-01 15:23:15,3,10000.0
T000654,S004,C080,P019,2,55000,2026-08-01 10:36:51,sales_2026_08_01.csv,2026-08-01 10:36:51,2,55000.0
T000655,S001,C064,P021,2,10000,2026-08-01 17:22:50,sales_2026_08_01.csv,2026-08-01 17:22:50,2,10000.0
T000656,S005,C038,P029,3,32000,2026-08-01 11:49:42,sales_2026_08_01.csv,2026-08-01 11:49:42,3,32000.0
T000657,S003,C062,P021,4,10000,2026-08-01 17:23:12,sales_2026_08_01.csv,2026-08-01 17:23:12,4,10000.0
T000658,S004,C039,P008,4,390000,2026-08-01 11:17:18,sales_2026_08_01.csv,2026-08-01 11:17:18,4,390000.0
T000659,S001,C089,P015,3,30000,2026-08-01 14:29:36,sales_2026_08_01.csv,2026-08-01 14:29:36,3,30000.0
T000660,S002,C057,P002,2,520000,2026-08-01 12:21:58,sales_2026_08_01.csv,2026-08-01 12:21:58,2,520000.0
T000661,S004,C060,P014,1,7000,2026-08-01 11:01:23,sales_2026_08_01.csv,2026-08-01 11:01:23,1,7000.0
T000662,S003,C078,P007,3,165000,2026-08-01 17:45:07,sales_2026_08_01.csv,2026-08-01 17:45:07,3,165000.0
T000663,S003,C092,P005,4,120000,2026-08-01 10:03:48,sales_2026_08_01.csv,2026-08-01 10:03:48,4,120000.0
T000664,S003,C052,P011,3,75000,2026-08-01 08:55:58,sales_2026_08_01.csv,2026-08-01 08:55:58,3,75000.0
T000665,S003,C066,P005,3,120000,2026-08-01 11:45:40,sales_2026_08_01.csv,2026-08-01 11:45:40,3,120000.0
T000666,S001,C041,P018,2,25000,2026-08-01 15:53:38,sales_2026_08_01.csv,2026-08-01 15:53:38,2,25000.0
T000667,S004,C016,P008,2,390000,2026-08-01 16:52:54,sales_2026_08_01.csv,2026-08-01 16:52:54,2,390000.0
T000668,S004,C032,P009,3,45000,2026-08-01 18:59:10,sales_2026_08_01.csv,2026-08-01 18:59:10,3,45000.0
T000669,S001,C007,P005,3,120000,2026-08-01 11:15:35,sales_2026_08_01.csv,2026-08-01 11:15:35,3,120000.0
T000670,S004,C079,P010,4,8000,2026-08-01 12:29:14,sales_2026_08_01.csv,2026-08-01 12:29:14,4,8000.0
T000671,S002,C021,P014,3,7000,2026-08-01 09:30:18,sales_2026_08_01.csv,2026-08-01 09:30:18,3,7000.0
T000672,S003,C074,P027,1,18000,2026-08-01 14:19:24,sales_2026_08_01.csv,2026-08-01 14:19:24,1,18000.0
T000673,S003,C025,P024,1,40000,2026-08-01 18:58:24,sales_2026_08_01.csv,2026-08-01 18:58:24,1,40000.0
T000674,S002,C064,P025,4,210000,2026-08-01 15:42:34,sales_2026_08_01.csv,2026-08-01 15:42:34,4,210000.0
T000675,S004,C064,P017,3,85000,2026-08-01 14:32:50,sales_2026_08_01.csv,2026-08-01 14:32:50,3,85000.0
T000676,S003,C064,P029,1,32000,2026-08-01 12:18:57,sales_2026_08_01.csv,2026-08-01 12:18:57,1,32000.0
T000677,S001,C051,P001,2,450000,2026-08-01 18:04:05,sales_2026_08_01.csv,2026-08-01 18:04:05,2,450000.0
T000678,S004,C031,P017,1,85000,2026-08-01 13:27:57,sales_2026_08_01.csv,2026-08-01 13:27:57,1,85000.0
T000679,S005,C046,P007,2,165000,2026-08-01 09:28:40,sales_2026_08_01.csv,2026-08-01 09:28:40,2,165000.0
T000680,S001,C037,P002,1,520000,2026-08-01 12:01:08,sales_2026_08_01.csv,2026-08-01 12:01:08,1,520000.0
T000681,S005,C084,P016,1,95000,2026-08-01 08:44:19,sales_2026_08_01.csv,2026-08-01 08:44:19,1,95000.0
T000682,S004,C037,P022,2,18000,2026-08-01 10:13:18,sales_2026_08_01.csv,2026-08-01 10:13:18,2,18000.0
T000683,S001,C014,P018,3,25000,2026-08-01 08:11:39,sales_2026_08_01.csv,2026-08-01 08:11:39,3,25000.0
T000684,S002,C034,P014,2,7000,2026-08-01 12:59:09,sales_2026_08_01.csv,2026-08-01 12:59:09,2,7000.0
T000685,S003,C098,P024,4,40000,2026-08-01 14:58:47,sales_2026_08_01.csv,2026-08-01 14:58:47,4,40000.0
T000686,S003,C006,P013,4,35000,2026-08-01 11:46:34,sales_2026_08_01.csv,2026-08-01 11:46:34,4,35000.0
T000687,S001,C073,P013,2,35000,2026-08-01 12:37:27,sales_2026_08_01.csv,2026-08-01 12:37:27,2,35000.0
T000688,S002,C047,P018,4,25000,2026-08-01 18:33:04,sales_2026_08_01.csv,2026-08-01 18:33:04,4,25000.0
T000689,S003,C010,P018,4,25000,2026-08-01 16:16:17,sales_2026_08_01.csv,2026-08-01 16:16:17,4,25000.0
T000690,S005,C058,P013,3,35000,2026-08-01 13:56:57,sales_2026_08_01.csv,2026-08-01 13:56:57,3,35000.0
T000691,S005,C036,P025,4,210000,2026-08-01 11:07:47,sales_2026_08_01.csv,2026-08-01 11:07:47,4,210000.0
T000692,S005,C088,P027,2,18000,2026-08-01 17:52:01,sales_2026_08_01.csv,2026-08-01 17:52:01,2,18000.0
T000693,S001,C017,P020,2,180000,2026-08-01 10:35:09,sales_2026_08_01.csv,2026-08-01 10:35:09,2,180000.0
T000694,S004,C048,P004,3,25000,2026-08-01 11:34:43,sales_2026_08_01.csv,2026-08-01 11:34:43,3,25000.0
T000695,S003,C072,P026,4,30000,2026-08-01 17:59:58,sales_2026_08_01.csv,2026-08-01 17:59:58,4,30000.0
T000696,S002,C026,P012,2,12000,2026-08-01 13:49:29,sales_2026_08_01.csv,2026-08-01 13:49:29,2,12000.0
T000697,S005,C052,P020,4,180000,2026-08-01 16:09:55,sales_2026_08_01.csv,2026-08-01 16:09:55,4,180000.0
T000698,S001,C006,P017,1,85000,2026-08-01 14:29:53,sales_2026_08_01.csv,2026-08-01 14:29:53,1,85000.0
T000699,S002,C092,P002,3,520000,2026-08-01 15:11:16,sales_2026_08_01.csv,2026-08-01 15:11:16,3,520000.0
T000700,S004,C067,P011,1,75000,2026-08-01 11:17:35,sales_2026_08_01.csv,2026-08-01 11:17:35,1,75000.0
T000701,S002,C078,P015,4,30000,2026-08-01 10:39:18,sales_2026_08_01.csv,2026-08-01 10:39:18,4,30000.0
T000702,S005,C018,P029,2,32000,2026-08-01 11:32:50,sales_2026_08_01.csv,2026-08-01 11:32:50,2,32000.0
T000703,S005,C041,P011,1,75000,2026-08-01 09:42:35,sales_2026_08_01.csv,2026-08-01 09:42:35,1,75000.0
T000704,S004,C079,P006,2,280000,2026-08-01 17:37:02,sales_2026_08_01.csv,2026-08-01 17:37:02,2,280000.0
T000705,S003,C076,P024,1,40000,2026-08-01 11:06:56,sales_2026_08_01.csv,2026-08-01 11:06:56,1,40000.0
T000706,S005,C066,P011,1,75000,2026-08-01 14:10:34,sales_2026_08_01.csv,2026-08-01 14:10:34,1,75000.0
T000707,S004,C091,P018,2,25000,2026-08-01 16:42:42,sales_2026_08_01.csv,2026-08-01 16:42:42,2,25000.0
T000708,S003,C061,P019,3,55000,2026-08-01 16:37:19,sales_2026_08_01.csv,2026-08-01 16:37:19,3,55000.0
T000709,S001,C048,P027,3,18000,2026-08-01 12:49:20,sales_2026_08_01.csv,2026-08-01 12:49:20,3,18000.0
T000710,S001,C054,P011,4,75000,2026-08-01 13:14:19,sales_2026_08_01.csv,2026-08-01 13:14:19,4,75000.0
T000711,S003,C093,P019,4,55000,2026-08-01 18:56:30,sales_2026_08_01.csv,2026-08-01 18:56:30,4,55000.0
T000712,S001,C077,P028,3,28000,2026-08-01 15:25:14,sales_2026_08_01.csv,2026-08-01 15:25:14,3,28000.0
T000713,S003,C084,P016,2,95000,2026-08-01 16:57:39,sales_2026_08_01.csv,2026-08-01 16:57:39,2,95000.0
T000714,S005,C074,P026,3,30000,2026-08-01 17:55:41,sales_2026_08_01.csv,2026-08-01 17:55:41,3,30000.0
T000715,S001,C075,P008,2,390000,2026-08-01 16:39:48,sales_2026_08_01.csv,2026-08-01 16:39:48,2,390000.0
T000716,S002,C068,P016,2,95000,2026-08-01 10:02:13,sales_2026_08_01.csv,2026-08-01 10:02:13,2,95000.0
T000717,S005,C100,P021,1,10000,2026-08-01 14:11:01,sales_2026_08_01.csv,2026-08-01 14:11:01,1,10000.0
T000718,S004,C019,P027,2,18000,2026-08-01 09:07:15,sales_2026_08_01.csv,2026-08-01 09:07:15,2,18000.0
T000719,S002,C005,P027,2,18000,2026-08-01 15:10:55,sales_2026_08_01.csv,2026-08-01 15:10:55,2,18000.0
T000720,S001,C025,P019,2,55000,2026-08-01 18:30:31,sales_2026_08_01.csv,2026-08-01 18:30:31,2,55000.0
T000721,S004,C041,P001,4,450000,2026-08-01 13:38:24,sales_2026_08_01.csv,2026-08-01 13:38:24,4,450000.0
T000722,S002,C053,P014,4,7000,2026-08-01 12:45:45,sales_2026_08_01.csv,2026-08-01 12:45:45,4,7000.0
T000723,S002,C053,P023,1,22000,2026-08-01 08:23:39,sales_2026_08_01.csv,2026-08-01 08:23:39,1,22000.0
T000724,S005,C061,P017,4,85000,2026-08-01 18:33:27,sales_2026_08_01.csv,2026-08-01 18:33:27,4,85000.0
T000725,S001,C091,P028,3,28000,2026-08-01 09:07:58,sales_2026_08_01.csv,2026-08-01 09:07:58,3,28000.0
T000726,S005,C027,P005,2,120000,2026-08-01 08:27:06,sales_2026_08_01.csv,2026-08-01 08:27:06,2,120000.0
T000727,S003,C085,P018,1,25000,2026-08-01 10:42:24,sales_2026_08_01.csv,2026-08-01 10:42:24,1,25000.0
T000728,S005,C049,P016,3,95000,2026-08-01 08:43:15,sales_2026_08_01.csv,2026-08-01 08:43:15,3,95000.0
T000729,S002,C059,P011,4,75000,2026-08-01 13:00:22,sales_2026_08_01.csv,2026-08-01 13:00:22,4,75000.0
T000730,S005,C044,P030,2,50000,2026-08-01 13:40:37,sales_2026_08_01.csv,2026-08-01 13:40:37,2,50000.0
T000731,S003,C087,P018,4,25000,2026-08-01 11:26:17,sales_2026_08_01.csv,2026-08-01 11:26:17,4,25000.0
T000732,S003,C079,P025,1,210000,2026-08-01 08:33:38,sales_2026_08_01.csv,2026-08-01 08:33:38,1,210000.0
T000733,S002,C032,P016,4,95000,2026-08-01 09:13:39,sales_2026_08_01.csv,2026-08-01 09:13:39,4,95000.0
T000734,S005,C039,P009,3,45000,2026-08-01 12:13:46,sales_2026_08_01.csv,2026-08-01 12:13:46,3,45000.0
T000735,S003,C099,P008,4,390000,2026-08-01 08:39:56,sales_2026_08_01.csv,2026-08-01 08:39:56,4,390000.0
T000736,S002,C089,P010,4,8000,2026-08-01 15:40:48,sales_2026_08_01.csv,2026-08-01 15:40:48,4,8000.0
T000737,S004,C041,P023,2,22000,2026-08-01 10:16:38,sales_2026_08_01.csv,2026-08-01 10:16:38,2,22000.0
T000738,S003,C072,P016,4,95000,2026-08-01 11:19:22,sales_2026_08_01.csv,2026-08-01 11:19:22,4,95000.0
T000739,S003,C037,P030,2,50000,2026-08-01 12:20:07,sales_2026_08_01.csv,2026-08-01 12:20:07,2,50000.0
T000740,S005,C087,P004,1,25000,2026-08-01 12:34:57,sales_2026_08_01.csv,2026-08-01 12:34:57,1,25000.0
T000741,S004,C051,P018,1,25000,2026-08-01 08:01:05,sales_2026_08_01.csv,2026-08-01 08:01:05,1,25000.0
T000742,S003,C099,P027,2,18000,2026-08-01 09:13:57,sales_2026_08_01.csv,2026-08-01 09:13:57,2,18000.0
T000743,S002,C038,P026,2,30000,2026-08-01 17:29:25,sales_2026_08_01.csv,2026-08-01 17:29:25,2,30000.0
T000744,S003,C092,P002,1,520000,2026-08-01 08:00:48,sales_2026_08_01.csv,2026-08-01 08:00:48,1,520000.0
T000745,S003,C057,P003,1,15000,2026-08-01 13:35:23,sales_2026_08_01.csv,2026-08-01 13:35:23,1,15000.0
T000746,S003,C096,P021,2,10000,2026-08-01 13:23:04,sales_2026_08_01.csv,2026-08-01 13:23:04,2,10000.0
T000747,S002,C026,P016,1,95000,2026-08-01 11:39:50,sales_2026_08_01.csv,2026-08-01 11:39:50,1,95000.0
T000748,S005,C035,P027,2,18000,2026-08-01 12:44:40,sales_2026_08_01.csv,2026-08-01 12:44:40,2,18000.0
T000749,S005,C090,P030,3,50000,2026-08-01 16:35:11,sales_2026_08_01.csv,2026-08-01 16:35:11,3,50000.0
T000750,S002,C014,P009,2,45000,2026-08-01 17:15:11,sales_2026_08_01.csv,2026-08-01 17:15:11,2,45000.0
T000751,S005,C031,P020,3,180000,2026-08-01 10:51:49,sales_2026_08_01.csv,2026-08-01 10:51:49,3,180000.0
T000752,S001,C086,P008,1,390000,2026-08-01 11:32:50,sales_2026_08_01.csv,2026-08-01 11:32:50,1,390000.0
T000753,S005,C029,P029,3,32000,2026-08-01 10:40:02,sales_2026_08_01.csv,2026-08-01 10:40:02,3,32000.0
T000754,S002,C007,P021,4,10000,2026-08-01 13:16:42,sales_2026_08_01.csv,2026-08-01 13:16:42,4,10000.0
T000755,S004,C043,P004,4,25000,2026-08-01 15:30:57,sales_2026_08_01.csv,2026-08-01 15:30:57,4,25000.0
T000756,S004,C013,P023,2,22000,2026-08-01 10:30:38,sales_2026_08_01.csv,2026-08-01 10:30:38,2,22000.0
T000757,S002,C001,P022,3,18000,2026-08-01 11:38:17,sales_2026_08_01.csv,2026-08-01 11:38:17,3,18000.0
T000758,S002,C053,P018,1,25000,2026-08-01 18:14:03,sales_2026_08_01.csv,2026-08-01 18:14:03,1,25000.0
T000759,S004,C062,P021,2,10000,2026-08-01 08:32:03,sales_2026_08_01.csv,2026-08-01 08:32:03,2,10000.0
T000760,S002,C097,P021,2,10000,2026-08-01 13:04:06,sales_2026_08_01.csv,2026-08-01 13:04:06,2,10000.0
T000761,S003,C037,P010,4,8000,2026-08-01 15:49:37,sales_2026_08_01.csv,2026-08-01 15:49:37,4,8000.0
T000762,S001,C099,P021,1,10000,2026-08-01 09:39:17,sales_2026_08_01.csv,2026-08-01 09:39:17,1,10000.0
T000763,S005,C030,P003,3,15000,2026-08-01 08:31:16,sales_2026_08_01.csv,2026-08-01 08:31:16,3,15000.0
T000764,S001,C023,P018,2,25000,2026-08-01 09:31:12,sales_2026_08_01.csv,2026-08-01 09:31:12,2,25000.0
T000765,S002,C005,P014,1,7000,2026-08-01 18:06:25,sales_2026_08_01.csv,2026-08-01 18:06:25,1,7000.0
T000766,S004,C064,P027,1,18000,2026-08-01 08:06:06,sales_2026_08_01.csv,2026-08-01 08:06:06,1,18000.0
T000767,S003,C005,P006,4,280000,2026-08-01 10:04:17,sales_2026_08_01.csv,2026-08-01 10:04:17,4,280000.0
T000768,S003,C073,P001,4,450000,2026-08-01 08:20:38,sales_2026_08_01.csv,2026-08-01 08:20:38,4,450000.0
T000769,S001,C043,P020,1,180000,2026-08-01 09:13:00,sales_2026_08_01.csv,2026-08-01 09:13:00,1,180000.0
T000770,S004,C083,P010,3,8000,2026-08-01 14:49:17,sales_2026_08_01.csv,2026-08-01 14:49:17,3,8000.0
T000771,S005,C064,P018,2,25000,2026-08-01 10:39:28,sales_2026_08_01.csv,2026-08-01 10:39:28,2,25000.0
T000772,S002,C065,P029,1,32000,2026-08-01 14:15:40,sales_2026_08_01.csv,2026-08-01 14:15:40,1,32000.0
T000773,S003,C025,P015,1,30000,2026-08-01 14:29:31,sales_2026_08_01.csv,2026-08-01 14:29:31,1,30000.0
T000774,S001,C043,P026,3,30000,2026-08-01 17:20:37,sales_2026_08_01.csv,2026-08-01 17:20:37,3,30000.0
T000775,S004,C083,P006,2,280000,2026-08-01 08:03:07,sales_2026_08_01.csv,2026-08-01 08:03:07,2,280000.0
T000776,S002,C002,P009,2,45000,2026-08-01 17:23:13,sales_2026_08_01.csv,2026-08-01 17:23:13,2,45000.0
T000777,S003,C038,P024,3,40000,2026-08-01 14:48:37,sales_2026_08_01.csv,2026-08-01 14:48:37,3,40000.0
T000778,S002,C023,P019,2,55000,2026-08-01 09:47:24,sales_2026_08_01.csv,2026-08-01 09:47:24,2,55000.0
T000779,S004,C055,P020,4,180000,2026-08-01 16:30:08,sales_2026_08_01.csv,2026-08-01 16:30:08,4,180000.0
T000780,S003,C012,P017,4,85000,2026-08-01 17:24:37,sales_2026_08_01.csv,2026-08-01 17:24:37,4,85000.0
T000781,S001,C024,P013,2,35000,2026-08-01 10:47:48,sales_2026_08_01.csv,2026-08-01 10:47:48,2,35000.0
T000782,S004,C042,P005,1,120000,2026-08-01 18:06:24,sales_2026_08_01.csv,2026-08-01 18:06:24,1,120000.0
T000783,S002,C001,P030,3,50000,2026-08-01 12:59:56,sales_2026_08_01.csv,2026-08-01 12:59:56,3,50000.0
T000784,S004,C031,P009,4,45000,2026-08-01 14:38:15,sales_2026_08_01.csv,2026-08-01 14:38:15,4,45000.0
T000785,S003,C043,P015,4,30000,2026-08-01 18:49:52,sales_2026_08_01.csv,2026-08-01 18:49:52,4,30000.0
T000786,S005,C093,P010,1,8000,2026-08-01 11:58:36,sales_2026_08_01.csv,2026-08-01 11:58:36,1,8000.0
T000787,S001,C034,P019,3,55000,2026-08-01 16:56:41,sales_2026_08_01.csv,2026-08-01 16:56:41,3,55000.0
T000788,S003,C089,P021,1,10000,2026-08-01 11:30:08,sales_2026_08_01.csv,2026-08-01 11:30:08,1,10000.0
T000789,S001,C086,P008,3,390000,2026-08-01 16:47:28,sales_2026_08_01.csv,2026-08-01 16:47:28,3,390000.0
T000790,S004,C040,P004,1,25000,2026-08-01 14:36:29,sales_2026_08_01.csv,2026-08-01 14:36:29,1,25000.0
T000791,S004,C088,P006,2,280000,2026-08-01 10:22:47,sales_2026_08_01.csv,2026-08-01 10:22:47,2,280000.0
T000792,S003,C089,P017,3,85000,2026-08-01 12:33:15,sales_2026_08_01.csv,2026-08-01 12:33:15,3,85000.0
T000793,S003,C048,P004,3,25000,2026-08-01 11:29:38,sales_2026_08_01.csv,2026-08-01 11:29:38,3,25000.0
T000794,S002,C029,P020,4,180000,2026-08-01 08:51:33,sales_2026_08_01.csv,2026-08-01 08:51:33,4,180000.0
T000795,S004,C020,P005,4,120000,2026-08-01 08:19:41,sales_2026_08_01.csv,2026-08-01 08:19:41,4,120000.0
T000796,S005,C048,P015,3,30000,2026-08-01 11:48:40,sales_2026_08_01.csv,2026-08-01 11:48:40,3,30000.0
T000797,S005,C061,P014,2,7000,2026-08-01 08:12:33,sales_2026_08_01.csv,2026-08-01 08:12:33,2,7000.0
T000798,S005,C086,P025,3,210000,2026-08-01 09:49:13,sales_2026_08_01.csv,2026-08-01 09:49:13,3,210000.0
T000799,S002,C098,P027,3,18000,2026-08-01 15:58:37,sales_2026_08_01.csv,2026-08-01 15:58:37,3,18000.0
T000800,S005,C011,P008,4,390000,2026-08-01 15:47:20,sales_2026_08_01.csv,2026-08-01 15:47:20,4,390000.0
T000801,S004,C068,P017,2,85000,2026-08-01 16:07:27,sales_2026_08_01.csv,2026-08-01 16:07:27,2,85000.0
T000802,S003,C010,P023,4,22000,2026-08-01 11:29:19,sales_2026_08_01.csv,2026-08-01 11:29:19,4,22000.0
T000803,S005,C015,P030,1,50000,2026-08-01 17:47:24,sales_2026_08_01.csv,2026-08-01 17:47:24,1,50000.0
T000804,S005,C065,P002,1,520000,2026-08-01 14:31:55,sales_2026_08_01.csv,2026-08-01 14:31:55,1,520000.0
T000805,S005,C069,P007,1,165000,2026-08-01 09:23:10,sales_2026_08_01.csv,2026-08-01 09:23:10,1,165000.0
T000806,S002,C042,P005,4,120000,2026-08-01 09:34:51,sales_2026_08_01.csv,2026-08-01 09:34:51,4,120000.0
T000807,S005,C057,P028,3,28000,2026-08-01 15:37:26,sales_2026_08_01.csv,2026-08-01 15:37:26,3,28000.0
T000808,S002,C092,P004,1,25000,2026-08-01 09:54:08,sales_2026_08_01.csv,2026-08-01 09:54:08,1,25000.0
T000809,S004,C012,P019,4,55000,2026-08-01 13:34:48,sales_2026_08_01.csv,2026-08-01 13:34:48,4,55000.0
T000810,S005,C058,P029,1,32000,2026-08-01 18:54:34,sales_2026_08_01.csv,2026-08-01 18:54:34,1,32000.0
T000811,S001,C059,P026,2,30000,2026-08-01 08:02:38,sales_2026_08_01.csv,2026-08-01 08:02:38,2,30000.0
T000812,S005,C054,P005,4,120000,2026-08-01 08:10:56,sales_2026_08_01.csv,2026-08-01 08:10:56,4,120000.0
T000813,S005,C008,P015,3,30000,2026-08-01 18:55:26,sales_2026_08_01.csv,2026-08-01 18:55:26,3,30000.0
T000814,S004,C087,P018,3,25000,2026-08-01 14:25:51,sales_2026_08_01.csv,2026-08-01 14:25:51,3,25000.0
