T900258,S005,C010,P019,2,55000.0,110000.0,2026-08-06 13:54:00,20260806,sales_2026_08_06.csv
T900259,S002,C012,P005,4,120000.0,480000.0,2026-08-06 09:17:00,20260806,sales_2026_08_06.csv
T900260,S005,C034,P011,4,75000.0,300000.0,2026-08-06 11:48:00,20260806,sales_2026_08_06.csv
T900261,S001,C062,P020,4,180000.0,720000.0,2026-08-06 17:39:00,20260806,sales_2026_08_06.csv
T900262,S002,C005,P007,4,165000.0,660000.0,2026-08-06 13:01:00,20260806,sales_2026_08_06.csv
T900263,S005,C052,P027,4,18000.0,72000.0,2026-08-06 13:11:00,20260806,sales_2026_08_06.csv
T900264,S005,C095,P023,3,22000.0,66000.0,2026-08-06 11:22:00,20260806,sales_2026_08_06.csv
T900265,S004,C059,P020,3,180000.0,540000.0,2026-08-06 13:17:00,20260806,sales_2026_08_06.csv
T900266,S004,C096,P018,2,25000.0,50000.0,2026-08-06 16:00:00,20260806,sales_2026_08_06.csv
T900267,S004,C067,P006,4,280000.0,1120000.0,2026-08-06 09:15:00,20260806,sales_2026_08_06.csv
T900268,S002,C020,P021,2,10000.0,20000.0,2026-08-06 15:35:00,20260806,sales_2026_08_06.csv
T900269,S005,C008,P021,4,10000.0,40000.0,2026-08-06 19:30:00,20260806,sales_2026_08_06.csv
T900270,S001,C076,P028,1,28000.0,28000.0,2026-08-06 15:50:00,20260806,sales_2026_08_06.csv
T900271,S004,C052,P018,2,25000.0,50000.0,2026-08-06 09:18:00,20260806,sales_2026_08_06.csv
T900272,S003,C044,P002,2,520000.0,1040000.0,2026-08-06 14:44:00,20260806,sales_2026_08_06.csv
T900273,S001,C092,P024,3,40000.0,120000.0,2026-08-06 12:42:00,20260806,sales_2026_08_06.csv
T900274,S003,C013,P016,3,95000.0,285000.0,2026-08-06 15:35:00,20260806,sales_2026_08_06.csv
T900275,S004,C049,P001,3,450000.0,1350000.0,2026-08-06 14:47:00,20260806,sales_2026_08_06.csv
T900276,S003,C096,P010,4,8000.0,32000.0,2026-08-06 13:44:00,20260806,sales_2026_08_06.csv
T900277,S003,C019,P005,3,120000.0,360000.0,2026-08-06 12:19:00,20260806,sales_2026_08_06.csv
T900278,S002,C037,P014,2,7000.0,14000.0,2026-08-06 11:07:00,20260806,sales_2026_08_06.csv
T900279,S003,C098,P009,2,45000.0,90000.0,2026-08-06 13:07:00,20260806,sales_2026_08_06.csv
T900280,S005,C065,P028,4,28000.0,112000.0,2026-08-06 11:13:00,20260806,sales_2026_08_06.csv
T900281,S003,C066,P026,3,30000.0,90000.0,2026-08-06 12:46:00,20260806,sales_2026_08_06.csv
T900282,S003,C070,P027,2,18000.0,36000.0,2026-08-06 09:53:00,20260806,sales_2026_08_06.csv
T900283,S001,C016,P011,3,75000.0,225000.0,2026-08-06 12:14:00,20260806,sales_2026_08_06.csv
T900284,S002,C095,P014,1,7000.0,7000.0,2026-08-06 10:19:00,20260806,sales_2026_08_06.csv
T900285,S005,C008,P012,2,12000.0,24000.0,2026-08-06 19:34:00,20260806,sales_2026_08_06.csv
T900286,S001,C076,P009,1,45000.0,45000.0,2026-08-06 12:02:00,20260806,sales_2026_08_06.csv
T900287,S003,C018,P019,2,55000.0,110000.0,2026-08-06 16:18:00,20260806,sales_2026_08_06.csv
T900288,S004,C068,P022,4,18000.0,72000.0,2026-08-06 18:55:00,20260806,sales_2026_08_06.csv
T900289,S002,C043,P007,1,165000.0,165000.0,2026-08-06 09:55:00,20260806,sales_2026_08_06.csv
T900290,S004,C044,P028,4,28000.0,112000.0,2026-08-06 17:18:00,20260806,sales_2026_08_06.csv
T900291,S003,C009,P015,3,30000.0,90000.0,2026-08-06 15:28:00,20260806,sales_2026_08_06.csv
T900292,S001,C032,P007,3,165000.0,495000.0,2026-08-06 10:03:00,20260806,sales_2026_08_06.csv
T900293,S005,C089,P026,1,30000.0,30000.0,2026-08-06 15:07:00,20260806,sales_2026_08_06.csv
T900294,S004,C064,P011,1,75000.0,75000.0,2026-08-06 14:31:00,20260806,sales_2026_08_06.csv
T900295,S001,C058,P010,1,8000.0,8000.0,2026-08-06 17:40:00,20260806,sales_2026_08_06.csv
T900296,S002,C045,P016,3,95000.0,285000.0,2026-08-06 10:09:00,20260806,sales_2026_08_06.csv
T900297,S005,C024,P008,1,390000.0,390000.0,2026-08-06 09:15:00,20260806,sales_2026_08_06.csv
T900298,S001,C091,P022,4,18000.0,72000.0,2026-08-06 16:48:00,20260806,sales_2026_08_06.csv
T900299,S001,C086,P029,2,32000.0,64000.0,2026-08-06 17:38:00,20260806,sales_2026_08_06.csv
