transaction_id,store_id,customer_id,product_id,quantity,unit_price,transaction_date,source_file,transaction_ts,quantity_num,unit_price_num
T900214,S003,C037,P030,4,50000.0,2026-08-06 17:24:00,sales_2026_08_06.csv,2026-08-06 17:24:00,4,50000.0
T900215,S004,C025,P011,3,75000.0,2026-08-06 08:22:00,sales_2026_08_06.csv,2026-08-06 08:22:00,3,75000.0
T900216,S005,C077,P019,4,55000.0,2026-08-06 14:54:00,sales_2026_08_06.csv,2026-08-06 14:54:00,4,55000.0
T900217,S004,C076,P001,2,450000.0,2026-08-06 16:47:00,sales_2026_08_06.csv,2026-08-06 16:47:00,2,450000.0
T900218,S004,C065,P024,3,40000.0,2026-08-06 15:14:00,sales_2026_08_06.csv,2026-08-06 15:14:00,3,40000.0
T900219,S004,C039,P012,1,12000.0,2026-08-06 14:31:00,sales_2026_08_06.csv,2026-08-06 14:31:00,1,12000.0
T900220,S005,C098,P012,4,12000.0,2026-08-06 14:21:00,sales_2026_08_06.csv,2026-08-06 14:21:00,4,12000.0
T900221,S004,C002,P025,4,210000.0,2026-08-06 19:10:00,sales_2026_08_06.csv,2026-08-06 19:10:00,4,210000.0
T900222,S001,C051,P014,1,7000.0,2026-08-06 10:39:00,sales_2026_08_06.csv,2026-08-06 10:39:00,1,7000.0
T900223,S001,C085,P013,1,35000.0,2026-08-06 14:37:00,sales_2026_08_06.csv,2026-08-06 14:37:00,1,35000.0
T900224,S004,C009,P010,4,8000.0,2026-08-06 09:41:00,sales_2026_08_06.csv,2026-08-06 09:41:00,4,8000.0
T900225,S001,C028,P006,4,280000.0,2026-08-06 10:55:00,sales_2026_08_06.csv,2026-08-06 10:55:00,4,280000.0
T900226,S004,C042,P021,3,10000.0,2026-08-06 10:03:00,sales_2026_08_06.csv,2026-08-06 10:03:00,3,10000.0
T900227,S005,C012,P004,2,25000.0,2026-08-06 14:20:00,sales_2026_08_06.csv,2026-08-06 14:20:00,2,25000.0
T900228,S005,C017,P020,3,180000.0,2026-08-06 15:20:00,sales_2026_08_06.csv,2026-08-06 15:20:00,3,180000.0
T900229,S005,C002,P023,4,22000.0,2026-08-06 14:17:00,sales_2026_08_06.csv,2026-08-06 14:17:00,4,22000.0
T900230,S002,C015,P010,1,8000.0,2026-08-06 12:53:00,sales_2026_08_06.csv,2026-08-06 12:53:00,1,8000.0
T900231,S005,C024,P027,1,18000.0,2026-08-06 15:01:00,sales_2026_08_06.csv,2026-08-06 15:01:00,1,18000.0
T900232,S004,C073,P022,1,18000.0,2026-08-06 13:14:00,sales_2026_08_06.csv,2026-08-06 13:14:00,1,18000.0
T900233,S005,C011,P027,1,18000.0,2026-08-06 18:02:00,sales_2026_08_06.csv,2026-08-06 18:02:00,1,18000.0
T900234,S001,C052,P021,1,10000.0,2026-08-06 11:12:00,sales_2026_08_06.csv,2026-08-06 11:12:00,1,10000.0
T900235,S003,C052,P015,2,30000.0,2026-08-06 17:09:00,sales_2026_08_06.csv,2026-08-06 17:09:00,2,30000.0
T900236,S001,C024,P012,1,12000.0,2026-08-06 10:30:00,sales_2026_08_06.csv,2026-08-06 10:30:00,1,12000.0
T900237,S005,C072,P019,4,55000.0,2026-08-06 17:13:00,sales_2026_08_06.csv,2026-08-06 17:13:00,4,55000.0
T900238,S002,C008,P003,3,15000.0,2026-08-06 19:16:00,sales_2026_08_06.csv,2026-08-06 19:16:00,3,15000.0
T900239,S004,C006,P022,1,18000.0,2026-08-06 10:38:00,sales_2026_08_06.csv,2026-08-06 10:38:00,1,18000.0
T900240,S001,C026,P022,1,18000.0,2026-08-06 10:19:00,sales_2026_08_06.csv,2026-08-06 10:19:00,1,18000.0
T900241,S002,C100,P016,3,95000.0,2026-08-06 17:01:00,sales_2026_08_06.csv,2026-08-06 17:01:00,3,95000.0
T900242,S002,C003,P028,4,28000.0,2026-08-06 17:43:00,sales_2026_08_06.csv,2026-08-06 17:43:00,4,28000.0
T900243,S002,C045,P029,2,32000.0,2026-08-06 14:45:00,sales_2026_08_06.csv,2026-08-06 14:45:00,2,32000.0
T900244,S004,C078,P025,2,210000.0,2026-08-06 09:37:00,sales_2026_08_06.csv,2026-08-06 09:37:00,2,210000.0
T900245,S003,C071,P010,3,8000.0,2026-08-06 09:44:00,sales_2026_08_06.csv,2026-08-06 09:44:00,3,8000.0
T900246,S003,C043,P024,1,40000.0,2026-08-06 18:38:00,sales_2026_08_06.csv,2026-08-06 18:38:00,1,40000.0
T900247,S001,C032,P012,1,12000.0,2026-08-06 17:50:00,sales_2026_08_06.csv,2026-08-06 17:50:00,1,12000.0
T900248,S004,C073,P009,4,45000.0,2026-08-06 13:34:00,sales_2026_08_06.csv,2026-08-06 13:34:00,4,45000.0
T900249,S001,C048,P002,1,520000.0,2026-08-06 18:23:00,sales_2026_08_06.csv,2026-08-06 18:23:00,1,520000.0
T900250,S001,C046,P009,3,45000.0,2026-08-06 16:41:00,sales_2026_08_06.csv,2026-08-06 16:41:00,3,45000.0
T900251,S002,C060,P028,4,28000.0,2026-08-06 08:54:00,sales_2026_08_06.csv,2026-08-06 08:54:00,4,28000.0
T900252,S005,C050,P029,4,32000.0,2026-08-06 15:06:00,sales_2026_08_06.csv,2026-08-06 15:06:00,4,32000.0
T900253,S003,C089,P013,4,35000.0,2026-08-06 13:40:00,sales_2026_08_06.csv,2026-08-06 13:40:00,4,35000.0
T900254,S005,C099,P005,4,120000.0,2026-08-06 19:09:00,sales_2026_08_06.csv,2026-08-06 19:09:00,4,120000.0
T900255,S005,C076,P022,3,18000.0,2026-08-06 10:46:00,sales_2026_08_06.csv,2026-08-06 10:46:00,3,18000.0
T900256,S004,C020,P026,4,30000.0,2026-08-06 17:51:00,sales_2026_08_06.csv,2026-08-06 17:51:00,4,30000.0
T900257,S004,C063,P023,3,22000.0,2026-08-06 15:27:00,sales_2026_08_06.csv,2026-08-06 15:27:00,3,22000.0
T900258,S005,C010,P019,2,55000.0,2026-08-06 13:54:00,sales_2026_08_06.csv,2026-08-06 13:54:00,2,55000.0
T900259,S002,C012,P005,4,120000.0,2026-08-06 09:17:00,sales_2026_08_06.csv,2026-08-06 09:17:00,4,120000.0
T900260,S005,C034,P011,4,75000.0,2026-08-06 11:48:00,sales_2026_08_06.csv,2026-08-06 11:48:00,4,75000.0
T900261,S001,C062,P020,4,180000.0,2026-08-06 17:39:00,sales_2026_08_06.csv,2026-08-06 17:39:00,4,180000.0
T900262,S002,C005,P007,4,165000.0,2026-08-06 13:01:00,sales_2026_08_06.csv,2026-08-06 13:01:00,4,165000.0
T900263,S005,C052,P027,4,18000.0,2026-08-06 13:11:00,sales_2026_08_06.csv,2026-08-06 13:11:00,4,18000.0
T900264,S005,C095,P023,3,22000.0,2026-08-06 11:22:00,sales_2026_08_06.csv,2026-08-06 11:22:00,3,22000.0
T900265,S004,C059,P020,3,180000.0,2026-08-06 13:17:00,sales_2026_08_06.csv,2026-08-06 13:17:00,3,180000.0
T900266,S004,C096,P018,2,25000.0,2026-08-06 16:00:00,sales_2026_08_06.csv,2026-08-06 16:00:00,2,25000.0
T900267,S004,C067,P006,4,280000.0,2026-08-06 09:15:00,sales_2026_08_06.csv,2026-08-06 09:15:00,4,280000.0
T900268,S002,C020,P021,2,10000.0,2026-08-06 15:35:00,sales_2026_08_06.csv,2026-08-06 15:35:00,2,10000.0
T900269,S005,C008,P021,4,10000.0,2026-08-06 19:30:00,sales_2026_08_06.csv,2026-08-06 19:30:00,4,10000.0
T900270,S001,C076,P028,1,28000.0,2026-08-06 15:50:00,sales_2026_08_06.csv,2026-08-06 15:50:00,1,28000.0
T900271,S004,C052,P018,2,25000.0,2026-08-06 09:18:00,sales_2026_08_06.csv,2026-08-06 09:18:00,2,25000.0
T900272,S003,C044,P002,2,520000.0,2026-08-06 14:44:00,sales_2026_08_06.csv,2026-08-06 14:44:00,2,520000.0
T900273,S001,C092,P024,3,40000.0,2026-08-06 12:42:00,sales_2026_08_06.csv,2026-08-06 12:42:00,3,40000.0
T900274,S003,C013,P016,3,95000.0,2026-08-06 15:35:00,sales_2026_08_06.csv,2026-08-06 15:35:00,3,95000.0
T900275,S004,C049,P001,3,450000.0,2026-08-06 14:47:00,sales_2026_08_06.csv,2026-08-06 14:47:00,3,450000.0
T900276,S003,C096,P010,4,8000.0,2026-08-06 13:44:00,sales_2026_08_06.csv,2026-08-06 13:44:00,4,8000.0
T900277,S003,C019,P005,3,120000.0,2026-08-06 12:19:00,sales_2026_08_06.csv,2026-08-06 12:19:00,3,120000.0
T900278,S002,C037,P014,2,7000.0,2026-08-06 11:07:00,sales_2026_08_06.csv,2026-08-06 11:07:00,2,7000.0
T900279,S003,C098,P009,2,45000.0,2026-08-06 13:07:00,sales_2026_08_06.csv,2026-08-06 13:07:00,2,45000.0
T900280,S005,C065,P028,4,28000.0,2026-08-06 11:13:00,sales_2026_08_06.csv,2026-08-06 11:13:00,4,28000.0
T900281,S003,C066,P026,3,30000.0,2026-08-06 12:46:00,sales_2026_08_06.csv,2026-08-06 12:46:00,3,30000.0
T900282,S003,C070,P027,2,18000.0,2026-08-06 09:53:00,sales_2026_08_06.csv,2026-08-06 09:53:00,2,18000.0
T900283,S001,C016,P011,3,75000.0,2026-08-06 12:14:00,sales_2026_08_06.csv,2026-08-06 12:14:00,3,75000.0
T900284,S002,C095,P014,1,7000.0,2026-08-06 10:19:00,sales_2026_08_06.csv,2026-08-06 10:19:00,1,7000.0
T900285,S005,C008,P012,2,12000.0,2026-08-06 19:34:00,sales_2026_08_06.csv,2026-08-06 19:34:00,2,12000.0
T900286,S001,C076,P009,1,45000.0,2026-08-06 12:02:00,sales_2026_08_06.csv,2026-08-06 12:02:00,1,45000.0
T900287,S003,C018,P019,2,55000.0,2026-08-06 16:18:00,sales_2026_08_06.csv,2026-08-06 16:18:00,2,55000.0
T900288,S004,C068,P022,4,18000.0,2026-08-06 18:55:00,sales_2026_08_06.csv,2026-08-06 18:55:00,4,18000.0
T900289,S002,C043,P007,1,165000.0,2026-08-06 09:55:00,sales_2026_08_06.csv,2026-08-06 09:55:00,1,165000.0
T900290,S004,C044,P028,4,28000.0,2026-08-06 17:18:00,sales_2026_08_06.csv,2026-08-06 17:18:00,4,28000.0
T900291,S003,C009,P015,3,30000.0,2026-08-06 15:28:00,sales_2026_08_06.csv,2026-08-06 15:28:00,3,30000.0
T900292,S001,C032,P007,3,165000.0,2026-08-06 10:03:00,sales_2026_08_06.csv,2026-08-06 10:03:00,3,165000.0
T900293,S005,C089,P026,1,30000.0,2026-08-06 15:07:00,sales_2026_08_06.csv,2026-08-06 15:07:00,1,30000.0
T900294,S004,C064,P011,1,75000.0,2026-08-06 14:31:00,sales_2026_08_06.csv,2026-08-06 14:31:00,1,75000.0
T900295,S001,C058,P010,1,8000.0,2026-08-06 17:40:00,sales_2026_08_06.csv,2026-08-06 17:40:00,1,8000.0
T900296,S002,C045,P016,3,95000.0,2026-08-06 10:09:00,sales_2026_08_06.csv,2026-08-06 10:09:00,3,95000.0
T900297,S005,C024,P008,1,390000.0,2026-08-06 09:15:00,sales_2026_08_06.csv,2026-08-06 09:15:00,1,390000.0
T900298,S001,C091,P022,4,18000.0,2026-08-06 16:48:00,sales_2026_08_06.csv,2026-08-06 16:48:00,4,18000.0
T900299,S001,C086,P029,2,32000.0,2026-08-06 17:38:00,sales_2026_08_06.csv,2026-08-06 17:38:00,2,32000.0
