transaction_id,store_id,customer_id,product_id,quantity,unit_price,transaction_date
T000450,S002,C100,P017,1,85000,2026-08-01 14:46:45
T000451,S003,C094,P012,1,12000,2026-08-01 08:27:57
T000452,S002,C031,P027,1,18000,2026-08-01 17:43:32
T000453,S002,C033,P004,2,25000,2026-08-01 15:48:19
T000454,S002,C078,P007,2,165000,2026-08-01 09:54:15
T000455,S001,C023,P005,2,120000,2026-08-01 09:00:32
T000456,S004,C060,P025,4,210000,2026-08-01 10:01:07
T000457,S005,C098,P025,2,210000,2026-08-01 18:46:49
T000458,S004,C088,P019,3,55000,2026-08-01 13:02:39
T000459,S005,C083,P030,3,50000,2026-08-01 16:37:29
T000460,S005,C042,P021,2,10000,2026-08-01 15:00:01
T000461,S003,C020,P028,4,28000,2026-08-01 14:17:47
T000462,S001,C061,P015,2,30000,2026-08-01 09:35:47
T000463,S003,C036,P015,1,30000,2026-08-01 18:24:22
T000464,S001,C046,P019,3,55000,2026-08-01 11:18:53
T000465,S001,C040,P017,2,85000,2026-08-01 14:21:29
T000466,S004,C005,P015,3,30000,2026-08-01 15:41:51
T000467,S003,C037,P002,2,520000,2026-08-01 15:08:29
T000468,S001,C079,P003,2,15000,2026-08-01 18:20:47
T000469,S005,C050,P020,1,180000,2026-08-01 09:37:58
T000470,S005,C071,P015,2,30000,2026-08-01 13:35:30
T000471,S001,C058,P026,3,30000,2026-08-01 12:26:39
T000472,S005,C084,P030,4,50000,2026-08-01 13:12:57
T000473,S003,C078,P007,1,165000,2026-08-01 09:18:41
T000474,S005,C020,P016,4,95000,2026-08-01 09:28:30
T000475,S004,C014,P002,4,520000,2026-08-01 11:03:31
T000476,S003,C092,P026,1,30000,2026-08-01 11:21:06
T000477,S005,C083,P003,3,15000,2026-08-01 12:42:24
T000478,S001,C032,P006,4,280000,2026-08-01 14:43:15
T000479,S004,C057,P023,2,22000,2026-08-01 14:58:51
T000480,S005,C079,P017,4,85000,2026-08-01 12:31:47
T000481,S003,C048,P006,1,280000,2026-08-01 12:29:47
T000482,S003,C050,P030,4,50000,2026-08-01 10:23:38
T000483,S003,C087,P014,4,7000,2026-08-01 14:28:16
T000484,S001,C081,P020,3,180000,2026-08-01 11:29:14
T000485,S003,C009,P021,4,10000,2026-08-01 08:23:47
T000486,S001,C072,P011,2,75000,2026-08-01 12:36:08
T000487,S004,C037,P022,2,18000,2026-08-01 13:12:55
T000488,S005,C020,P009,1,45000,2026-08-01 10:28:53
T000489,S001,C075,P011,1,75000,2026-08-01 14:17:49
T000490,S002,C045,P022,2,18000,2026-08-01 14:13:24
T000491,S004,C017,P010,3,8000,2026-08-01 15:43:19
T000492,S001,C040,P020,3,180000,2026-08-01 15:07:38
T000493,S004,C083,P018,3,25000,2026-08-01 15:10:36
T000494,S003,C017,P026,3,30000,2026-08-01 11:28:42
T000495,S005,C012,P022,1,18000,2026-08-01 16:39:42
T000496,S004,C066,P021,2,10000,2026-08-01 14:02:26
T000497,S001,C047,P012,1,12000,2026-08-01 12:44:44
T000498,S002,C028,P010,3,8000,2026-08-01 14:53:10
T000499,S004,C025,P011,3,75000,2026-08-01 11:58:02
T000500,S002,C020,P008,4,390000,2026-08-01 13:38:24
T000501,S003,C013,P003,4,15000,2026-08-01 16:06:13
T000502,S005,C095,P017,3,85000,2026-08-01 17:45:01
T000503,S005,C005,P029,1,32000,2026-08-01 18:07:53
T000504,S003,C099,P022,4,18000,2026-08-01 13:32:23
T000505,S002,C077,P020,3,180000,2026-08-01 13:43:22
T000506,S002,C021,P013,2,35000,2026-08-01 16:47:54
T000507,S005,C022,P006,1,280000,2026-08-01 11:27:32
T000508,S004,C006,P024,3,40000,2026-08-01 17:12:40
T000509,S003,C087,P014,2,7000,2026-08-01 13:26:08
T000510,S002,C057,P024,1,40000,2026-08-01 09:16:27
T000511,S003,C097,P020,1,180000,2026-08-01 08:47:33
T000512,S004,C030,P024,4,40000,2026-08-01 17:15:42
T000513,S002,C040,P018,4,25000,2026-08-01 08:36:40
T000514,S004,C025,P026,1,30000,2026-08-01 11:05:12
T000515,S005,C057,P012,3,12000,2026-08-01 11:40:31
T000516,S003,C100,P015,2,30000,2026-08-01 09:54:10
T000517,S005,C068,P013,3,35000,2026-08-01 11:27:10
T000518,S002,C026,P014,1,7000,2026-08-01 16:10:10
T000519,S005,C018,P026,4,30000,2026-08-01 08:09:41
T000520,S003,C007,P028,2,28000,2026-08-01 17:05:56
T000521,S004,C048,P021,3,10000,2026-08-01 17:25:19
T000522,S001,C092,P018,2,25000,2026-08-01 12:05:41
T000523,S005,C016,P028,3,28000,2026-08-01 09:41:23
T000524,S001,C098,P010,1,8000,2026-08-01 14:36:33
T000525,S003,C058,P006,3,280000,2026-08-01 09:18:59
T000526,S005,C019,P029,3,32000,2026-08-01 12:00:50
T000527,S004,C012,P027,3,18000,2026-08-01 18:32:33
T000528,S002,C058,P030,1,50000,2026-08-01 18:57:00
T000529,S003,C004,P029,2,32000,2026-08-01 16:29:35
T000530,S001,C051,P014,2,7000,2026-08-01 11:25:14
T000531,S003,C031,P017,4,85000,2026-08-01 15:33:51
T000532,S001,C048,P013,1,35000,2026-08-01 15:45:34
T000533,S001,C041,P008,4,390000,2026-08-01 12:15:58
T000534,S001,C092,P030,4,50000,2026-08-01 15:02:59
T000535,S003,C019,P021,2,10000,2026-08-01 08:07:04
T000536,S001,C037,P005,3,120000,2026-08-01 10:17:58
T000537,S004,C090,P030,4,50000,2026-08-01 13:46:33
T000538,S002,C098,P027,2,18000,2026-08-01 09:48:04
T000539,S004,C058,P023,3,22000,2026-08-01 09:49:29
T000540,S001,C011,P020,2,180000,2026-08-01 17:11:57
T000541,S003,C028,P001,4,450000,2026-08-01 18:52:49
T000542,S002,C071,P027,4,18000,2026-08-01 14:06:56
T000543,S005,C068,P024,1,40000,2026-08-01 17:13:47
T000544,S001,C100,P014,4,7000,2026-08-01 18:53:36
T000545,S002,C039,P010,3,8000,2026-08-01 09:33:27
T000546,S001,C031,P004,3,25000,2026-08-01 12:55:50
T000547,S005,C059,P014,4,7000,2026-08-01 12:19:05
T000548,S001,C064,P003,2,15000,2026-08-01 08:52:49
T000549,S005,C003,P020,4,180000,2026-08-01 16:18:31
T000550,S005,C074,P021,1,10000,2026-08-01 12:46:17
T000551,S002,C038,P008,2,390000,2026-08-01 13:09:45
T000552,S001,C079,P014,4,7000,2026-08-01 09:39:26
T000553,S002,C074,P012,2,12000,2026-08-01 09:59:24
T000554,S002,C086,P014,1,7000,2026-08-01 17:58:41
T000555,S001,C068,P022,4,18000,2026-08-01 08:29:28
T000556,S001,C068,P012,3,12000,2026-08-01 10:33:40
T000557,S005,C065,P018,1,25000,2026-08-01 11:12:45
T000558,S001,C050,P018,1,25000,2026-08-01 13:23:31
T000559,S004,C006,P028,4,28000,2026-08-01 14:27:03
T000560,S004,C048,P021,3,10000,2026-08-01 13:25:34
T000561,S001,C046,P009,1,45000,2026-08-01 08:55:30
T000562,S001,C045,P026,2,30000,2026-08-01 10:40:49
T000563,S001,C099,P008,4,390000,2026-08-01 17:16:46
T000564,S003,C018,P019,4,55000,2026-08-01 15:00:48
T000565,S003,C070,P002,3,520000,2026-08-01 15:08:26
T000566,S002,C100,P011,2,75000,2026-08-01 15:22:20
T000567,S004,C090,P022,4,18000,2026-08-01 16:23:30
T000568,S002,C018,P016,3,95000,2026-08-01 08:38:21
T000569,S004,C005,P003,3,15000,2026-08-01 12:01:57
T000570,S002,C006,P010,3,8000,2026-08-01 13:56:05
T000571,S002,C006,P026,4,30000,2026-08-01 11:43:22
T000572,S003,C066,P011,4,75000,2026-08-01 17:17:21
T000573,S005,C061,P013,2,35000,2026-08-01 13:18:29
T000574,S001,C097,P009,3,45000,2026-08-01 16:27:17
T000575,S002,C037,P021,3,10000,2026-08-01 17:22:19
T000576,S001,C084,P012,2,12000,2026-08-01 13:33:09
T000577,S003,C016,P011,2,75000,2026-08-01 18:00:18
T000578,S003,C056,P026,2,30000,2026-08-01 14:27:30
T000579,S004,C096,P029,1,32000,2026-08-01 17:21:10
T000580,S004,C044,P015,2,30000,2026-08-01 11:44:47
T000581,S004,C089,P006,3,280000,2026-08-01 13:29:13
T000582,S003,C067,P016,4,95000,2026-08-01 13:50:43
T000583,S001,C094,P009,3,45000,2026-08-01 09:09:17
T000584,S001,C056,P014,1,7000,2026-08-01 12:23:02
T000585,S002,C070,P020,4,180000,2026-08-01 18:05:26
T000586,S003,C014,P010,3,8000,2026-08-01 14:56:20
T000587,S003,C085,P003,2,15000,2026-08-01 09:57:09
T000588,S003,C058,P010,1,8000,2026-08-01 11:43:38
T000589,S004,C022,P020,2,180000,2026-08-01 10:06:27
T000590,S004,C045,P023,2,22000,2026-08-01 08:16:22
T000591,S001,C094,P015,3,30000,2026-08-01 18:12:07
T000592,S003,C079,P028,3,28000,2026-08-01 12:55:49
T000593,S003,C082,P014,2,7000,2026-08-01 11:22:58
T000594,S001,C010,P026,1,30000,2026-08-01 14:34:59
T000595,S004,C047,P022,3,18000,2026-08-01 08:04:49
T000596,S002,C004,P017,2,85000,2026-08-01 11:03:29
T000597,S005,C087,P005,1,120000,2026-08-01 15:44:00
T000598,S004,C005,P026,3,30000,2026-08-01 14:58:17
T000599,S001,C031,P005,3,120000,2026-08-01 18:47:59
T000600,S003,C047,P025,4,210000,2026-08-01 14:49:26
T000601,S005,C005,P013,4,35000,2026-08-01 13:15:09
T000602,S002,C087,P020,4,180000,2026-08-01 16:22:32
T000603,S003,C048,P015,3,30000,2026-08-01 17:56:11
T000604,S001,C074,P015,3,30000,2026-08-01 15:55:39
T000605,S005,C047,P005,2,120000,2026-08-01 18:35:43
T000606,S003,C084,P013,3,35000,2026-08-01 16:36:07
T000607,S002,C015,P009,2,45000,2026-08-01 17:32:05
T000608,S002,C064,P001,1,450000,2026-08-01 09:15:18
T000609,S004,C072,P017,3,85000,2026-08-01 16:03:23
T000610,S003,C100,P004,4,25000,2026-08-01 12:50:27
T000611,S004,C028,P009,3,45000,2026-08-01 14:05:02
T000612,S003,C089,P020,4,180000,2026-08-01 15:11:42
T000613,S004,C026,P030,2,50000,2026-08-01 18:40:04
T000614,S002,C010,P004,1,25000,2026-08-01 18:49:49
T000615,S002,C092,P015,1,30000,2026-08-01 11:10:13
T000616,S001,C088,P015,4,30000,2026-08-01 16:04:16
T000617,S003,C086,P028,4,28000,2026-08-01 16:14:59
T000618,S001,C071,P012,3,12000,2026-08-01 11:48:41
T000619,S003,C039,P018,1,25000,2026-08-01 09:21:45
T000620,S002,C092,P028,2,28000,2026-08-01 08:27:01
T000621,S002,C047,P023,3,22000,2026-08-01 16:33:02
T000622,S002,C016,P017,4,85000,2026-08-01 13:23:12
T000623,S002,C031,P007,4,165000,2026-08-01 18:50:27
T000624,S004,C004,P026,4,30000,2026-08-01 13:06:52
T000625,S005,C074,P012,2,12000,2026-08-01 18:45:25
T000626,S004,C071,P012,1,12000,2026-08-01 12:31:38
T000627,S005,C012,P005,1,120000,2026-08-01 16:43:49
T000628,S003,C051,P003,3,15000,2026-08-01 08:55:58
T000629,S004,C068,P023,1,22000,2026-08-01 14:06:36
T000630,S004,C074,P014,3,7000,2026-08-01 16:49:21
T000631,S002,C041,P003,2,15000,2026-08-01 18:10:18
T000632,S001,C058,P021,2,10000,2026-08-01 17:02:54
T000633,S005,C045,P015,1,30000,2026-08-01 08:24:24
T000634,S005,C082,P005,1,120000,2026-08-01 12:05:59
T000635,S002,C099,P019,4,55000,2026-08-01 08:32:08
T000636,S004,C065,P005,2,120000,2026-08-01 09:12:07
T000637,S001,C016,P030,4,50000,2026-08-01 15:25:42
T000638,S002,C039,P017,4,85000,2026-08-01 15:50:45
T000639,S002,C042,P006,3,280000,2026-08-01 16:30:39
T000640,S002,C045,P030,1,50000,2026-08-01 17:31:12
T000641,S003,C011,P017,3,85000,2026-08-01 16:08:01
T000642,S002,C082,P009,2,45000,2026-08-01 16:48:34
T000643,S003,C017,P018,2,25000,2026-08-01 08:32:18
T000644,S003,C079,P021,4,10000,2026-08-01 10:34:47
T000645,S001,C065,P018,1,25000,2026-08-01 14:50:27
T000646,S002,C076,P021,1,10000,2026-08-01 17:26:21
T000647,S002,C022,P019,2,55000,2026-08-01 08:02:58
T000648,S005,C093,P022,4,18000,2026-08-01 13:39:39
T000649,S005,C044,P029,2,32000,2026-08-01 15:27:00
T000650,S005,C006,P027,3,18000,2026-08-01 08:19:32
T000651,S001,C011,P027,4,18000,2026-08-01 12:24:53
T000652,S005,C034,P002,3,520000,2026-08-01 17:51:07
T000653,S002,C099,P021,3,10000,2026-08-01 15:23:15
T000654,S004,C080,P019,2,55000,2026-08-01 10:36:51
T000655,S001,C064,P021,2,10000,2026-08-01 17:22:50
T000656,S005,C038,P029,3,32000,2026-08-01 11:49:42
T000657,S003,C062,P021,4,10000,2026-08-01 17:23:12
T000658,S004,C039,P008,4,390000,2026-08-01 11:17:18
T000659,S001,C089,P015,3,30000,2026-08-01 14:29:36
T000660,S002,C057,P002,2,520000,2026-08-01 12:21:58
T000661,S004,C060,P014,1,7000,2026-08-01 11:01:23
T000662,S003,C078,P007,3,165000,2026-08-01 17:45:07
T000663,S003,C092,P005,4,120000,2026-08-01 10:03:48
T000664,S003,C052,P011,3,75000,2026-08-01 08:55:58
T000665,S003,C066,P005,3,120000,2026-08-01 11:45:40
T000666,S001,C041,P018,2,25000,2026-08-01 15:53:38
T000667,S004,C016,P008,2,390000,2026-08-01 16:52:54
T000668,S004,C032,P009,3,45000,2026-08-01 18:59:10
T000669,S001,C007,P005,3,120000,2026-08-01 11:15:35
T000670,S004,C079,P010,4,8000,2026-08-01 12:29:14
T000671,S002,C021,P014,3,7000,2026-08-01 09:30:18
T000672,S003,C074,P027,1,18000,2026-08-01 14:19:24
T000673,S003,C025,P024,1,40000,2026-08-01 18:58:24
T000674,S002,C064,P025,4,210000,2026-08-01 15:42:34
T000675,S004,C064,P017,3,85000,2026-08-01 14:32:50
T000676,S003,C064,P029,1,32000,2026-08-01 12:18:57
T000677,S001,C051,P001,2,450000,2026-08-01 18:04:05
T000678,S004,C031,P017,1,85000,2026-08-01 13:27:57
T000679,S005,C046,P007,2,165000,2026-08-01 09:28:40
T000680,S001,C037,P002,1,520000,2026-08-01 12:01:08
T000681,S005,C084,P016,1,95000,2026-08-01 08:44:19
T000682,S004,C037,P022,2,18000,2026-08-01 10:13:18
T000683,S001,C014,P018,3,25000,2026-08-01 08:11:39
T000684,S002,C034,P014,2,7000,2026-08-01 12:59:09
T000685,S003,C098,P024,4,40000,2026-08-01 14:58:47
T000686,S003,C006,P013,4,35000,2026-08-01 11:46:34
T000687,S001,C073,P013,2,35000,2026-08-01 12:37:27
T000688,S002,C047,P018,4,25000,2026-08-01 18:33:04
T000689,S003,C010,P018,4,25000,2026-08-01 16:16:17
T000690,S005,C058,P013,3,35000,2026-08-01 13:56:57
T000691,S005,C036,P025,4,210000,2026-08-01 11:07:47
T000692,S005,C088,P027,2,18000,2026-08-01 17:52:01
T000693,S001,C017,P020,2,180000,2026-08-01 10:35:09
T000694,S004,C048,P004,3,25000,2026-08-01 11:34:43
T000695,S003,C072,P026,4,30000,2026-08-01 17:59:58
T000696,S002,C026,P012,2,12000,2026-08-01 13:49:29
T000697,S005,C052,P020,4,180000,2026-08-01 16:09:55
T000698,S001,C006,P017,1,85000,2026-08-01 14:29:53
T000699,S002,C092,P002,3,520000,2026-08-01 15:11:16
T000700,S004,C067,P011,1,75000,2026-08-01 11:17:35
T000701,S002,C078,P015,4,30000,2026-08-01 10:39:18
T000702,S005,C018,P029,2,32000,2026-08-01 11:32:50
T000703,S005,C041,P011,1,75000,2026-08-01 09:42:35
T000704,S004,C079,P006,2,280000,2026-08-01 17:37:02
T000705,S003,C076,P024,1,40000,2026-08-01 11:06:56
T000706,S005,C066,P011,1,75000,2026-08-01 14:10:34
T000707,S004,C091,P018,2,25000,2026-08-01 16:42:42
T000708,S003,C061,P019,3,55000,2026-08-01 16:37:19
T000709,S001,C048,P027,3,18000,2026-08-01 12:49:20
T000710,S001,C054,P011,4,75000,2026-08-01 13:14:19
T000711,S003,C093,P019,4,55000,2026-08-01 18:56:30
T000712,S001,C077,P028,3,28000,2026-08-01 15:25:14
T000713,S003,C084,P016,2,95000,2026-08-01 16:57:39
T000714,S005,C074,P026,3,30000,2026-08-01 17:55:41
T000715,S001,C075,P008,2,390000,2026-08-01 16:39:48
T000716,S002,C068,P016,2,95000,2026-08-01 10:02:13
T000717,S005,C100,P021,1,10000,2026-08-01 14:11:01
T000718,S004,C019,P027,2,18000,2026-08-01 09:07:15
T000719,S002,C005,P027,2,18000,2026-08-01 15:10:55
T000720,S001,C025,P019,2,55000,2026-08-01 18:30:31
T000721,S004,C041,P001,4,450000,2026-08-01 13:38:24
T000722,S002,C053,P014,4,7000,2026-08-01 12:45:45
T000723,S002,C053,P023,1,22000,2026-08-01 08:23:39
T000724,S005,C061,P017,4,85000,2026-08-01 18:33:27
T000725,S001,C091,P028,3,28000,2026-08-01 09:07:58
T000726,S005,C027,P005,2,120000,2026-08-01 08:27:06
T000727,S003,C085,P018,1,25000,2026-08-01 10:42:24
T000728,S005,C049,P016,3,95000,2026-08-01 08:43:15
T000729,S002,C059,P011,4,75000,2026-08-01 13:00:22
T000730,S005,C044,P030,2,50000,2026-08-01 13:40:37
T000731,S003,C087,P018,4,25000,2026-08-01 11:26:17
T000732,S003,C079,P025,1,210000,2026-08-01 08:33:38
T000733,S002,C032,P016,4,95000,2026-08-01 09:13:39
T000734,S005,C039,P009,3,45000,2026-08-01 12:13:46
T000735,S003,C099,P008,4,390000,2026-08-01 08:39:56
T000736,S002,C089,P010,4,8000,2026-08-01 15:40:48
T000737,S004,C041,P023,2,22000,2026-08-01 10:16:38
T000738,S003,C072,P016,4,95000,2026-08-01 11:19:22
T000739,S003,C037,P030,2,50000,2026-08-01 12:20:07
T000740,S005,C087,P004,1,25000,2026-08-01 12:34:57
T000741,S004,C051,P018,1,25000,2026-08-01 08:01:05
T000742,S003,C099,P027,2,18000,2026-08-01 09:13:57
T000743,S002,C038,P026,2,30000,2026-08-01 17:29:25
T000744,S003,C092,P002,1,520000,2026-08-01 08:00:48
T000745,S003,C057,P003,1,15000,2026-08-01 13:35:23
T000746,S003,C096,P021,2,10000,2026-08-01 13:23:04
T000747,S002,C026,P016,1,95000,2026-08-01 11:39:50
T000748,S005,C035,P027,2,18000,2026-08-01 12:44:40
T000749,S005,C090,P030,3,50000,2026-08-01 16:35:11
T000750,S002,C014,P009,2,45000,2026-08-01 17:15:11
T000751,S005,C031,P020,3,180000,2026-08-01 10:51:49
T000752,S001,C086,P008,1,390000,2026-08-01 11:32:50
T000753,S005,C029,P029,3,32000,2026-08-01 10:40:02
T000754,S002,C007,P021,4,10000,2026-08-01 13:16:42
T000755,S004,C043,P004,4,25000,2026-08-01 15:30:57
T000756,S004,C013,P023,2,22000,2026-08-01 10:30:38
T000757,S002,C001,P022,3,18000,2026-08-01 11:38:17
T000758,S002,C053,P018,1,25000,2026-08-01 18:14:03
T000759,S004,C062,P021,2,10000,2026-08-01 08:32:03
T000760,S002,C097,P021,2,10000,2026-08-01 13:04:06
T000761,S003,C037,P010,4,8000,2026-08-01 15:49:37
T000762,S001,C099,P021,1,10000,2026-08-01 09:39:17
T000763,S005,C030,P003,3,15000,2026-08-01 08:31:16
T000764,S001,C023,P018,2,25000,2026-08-01 09:31:12
T000765,S002,C005,P014,1,7000,2026-08-01 18:06:25
T000766,S004,C064,P027,1,18000,2026-08-01 08:06:06
T000767,S003,C005,P006,4,280000,2026-08-01 10:04:17
T000768,S003,C073,P001,4,450000,2026-08-01 08:20:38
T000769,S001,C043,P020,1,180000,2026-08-01 09:13:00
T000770,S004,C083,P010,3,8000,2026-08-01 14:49:17
T000771,S005,C064,P018,2,25000,2026-08-01 10:39:28
T000772,S002,C065,P029,1,32000,2026-08-01 14:15:40
T000773,S003,C025,P015,1,30000,2026-08-01 14:29:31
T000774,S001,C043,P026,3,30000,2026-08-01 17:20:37
T000775,S004,C083,P006,2,280000,2026-08-01 08:03:07
T000776,S002,C002,P009,2,45000,2026-08-01 17:23:13
T000777,S003,C038,P024,3,40000,2026-08-01 14:48:37
T000778,S002,C023,P019,2,55000,2026-08-01 09:47:24
T000779,S004,C055,P020,4,180000,2026-08-01 16:30:08
T000780,S003,C012,P017,4,85000,2026-08-01 17:24:37
T000781,S001,C024,P013,2,35000,2026-08-01 10:47:48
T000782,S004,C042,P005,1,120000,2026-08-01 18:06:24
T000783,S002,C001,P030,3,50000,2026-08-01 12:59:56
T000784,S004,C031,P009,4,45000,2026-08-01 14:38:15
T000785,S003,C043,P015,4,30000,2026-08-01 18:49:52
T000786,S005,C093,P010,1,8000,2026-08-01 11:58:36
T000787,S001,C034,P019,3,55000,2026-08-01 16:56:41
T000788,S003,C089,P021,1,10000,2026-08-01 11:30:08
T000789,S001,C086,P008,3,390000,2026-08-01 16:47:28
T000790,S004,C040,P004,1,25000,2026-08-01 14:36:29
T000791,S004,C088,P006,2,280000,2026-08-01 10:22:47
T000792,S003,C089,P017,3,85000,2026-08-01 12:33:15
T000793,S003,C048,P004,3,25000,2026-08-01 11:29:38
T000794,S002,C029,P020,4,180000,2026-08-01 08:51:33
T000795,S004,C020,P005,4,120000,2026-08-01 08:19:41
T000796,S005,C048,P015,3,30000,2026-08-01 11:48:40
T000797,S005,C061,P014,2,7000,2026-08-01 08:12:33
T000798,S005,C086,P025,3,210000,2026-08-01 09:49:13
T000799,S002,C098,P027,3,18000,2026-08-01 15:58:37
T000800,S005,C011,P008,4,390000,2026-08-01 15:47:20
T000801,S004,C068,P017,2,85000,2026-08-01 16:07:27
T000802,S003,C010,P023,4,22000,2026-08-01 11:29:19
T000803,S005,C015,P030,1,50000,2026-08-01 17:47:24
T000804,S005,C065,P002,1,520000,2026-08-01 14:31:55
T000805,S005,C069,P007,1,165000,2026-08-01 09:23:10
T000806,S002,C042,P005,4,120000,2026-08-01 09:34:51
T000807,S005,C057,P028,3,28000,2026-08-01 15:37:26
T000808,S002,C092,P004,1,25000,2026-08-01 09:54:08
T000809,S004,C012,P019,4,55000,2026-08-01 13:34:48
T000810,S005,C058,P029,1,32000,2026-08-01 18:54:34
T000811,S001,C059,P026,2,30000,2026-08-01 08:02:38
T000812,S005,C054,P005,4,120000,2026-08-01 08:10:56
T000813,S005,C008,P015,3,30000,2026-08-01 18:55:26
T000814,S004,C087,P018,3,25000,2026-08-01 14:25:51
T000815,S003,C093,P026,2,30000,2026-08-01 09:23:45
T000816,S004,C033,P001,3,450000,2026-08-01 17:52:13
T000817,S001,C096,P027,1,18000,2026-08-01 17:41:03
T000818,S005,C010,P007,2,165000,2026-08-01 13:53:53
T000819,S004,C045,P002,1,520000,2026-08-01 14:50:22
T000820,S001,C070,P023,1,22000,2026-08-01 11:00:18
T000821,S001,C061,P002,3,520000,2026-08-01 08:33:20
T000822,S003,C053,P002,2,520000,2026-08-01 14:32:24
T000823,S002,C099,P006,1,280000,2026-08-01 11:14:32
T000824,S004,C048,P021,2,10000,2026-08-01 15:17:59
T000825,S004,C058,P029,4,32000,2026-08-01 17:11:55
T000826,S004,C049,P028,1,28000,2026-08-01 08:11:59
T000827,S005,C018,P003,1,15000,2026-08-01 14:33:10
T000828,S003,C016,P021,1,10000,2026-08-01 10:32:38
T000829,S005,C051,P006,4,280000,2026-08-01 17:36:45
T000830,S002,C094,P017,4,85000,2026-08-01 10:47:25
T000831,S001,C097,P008,3,390000,2026-08-01 14:43:06
T000832,S003,C060,P001,1,450000,2026-08-01 14:05:20
T000833,S005,C055,P022,3,18000,2026-08-01 12:21:28
T000834,S004,C030,P018,4,25000,2026-08-01 15:27:13
T000835,S004,C045,P008,3,390000,2026-08-01 15:59:00
T000836,S003,C025,P005,4,120000,2026-08-01 14:14:10
T000837,S001,C005,P030,2,50000,2026-08-01 16:20:33
T000838,S004,C079,P026,3,30000,2026-08-01 18:49:03
T000839,S001,C031,P025,1,210000,2026-08-01 12:36:43
T000840,S001,C013,P007,4,165000,2026-08-01 13:39:37
T000841,S001,C058,P020,4,180000,2026-08-01 08:08:13
T000842,S001,C032,P020,1,180000,2026-08-01 16:45:22
T000843,S001,C052,P024,2,40000,2026-08-01 13:43:21
T000844,S002,C070,P015,2,30000,2026-08-01 12:29:15
T000845,S001,C018,P007,4,165000,2026-08-01 09:02:05
T000846,S003,C030,P017,4,85000,2026-08-01 17:47:10
T000847,S005,C041,P027,3,18000,2026-08-01 12:20:42
T000848,S005,C099,P019,1,55000,2026-08-01 15:30:30
T000849,S003,C031,P022,2,18000,2026-08-01 09:38:35
T000850,S002,C085,P010,2,8000,2026-08-01 18:34:37
T000851,S002,C053,P017,2,85000,2026-08-01 09:57:46
T000852,S003,C008,P010,3,8000,2026-08-01 10:11:41
T000853,S005,C095,P018,4,25000,2026-08-01 17:26:55
T000854,S002,C081,P030,4,50000,2026-08-01 18:02:18
T000855,S004,C072,P022,1,18000,2026-08-01 10:20:01
T000856,S001,C045,P016,2,95000,2026-08-01 13:10:04
T000857,S004,C068,P021,4,10000,2026-08-01 16:04:06
T000858,S004,C053,P011,3,75000,2026-08-01 17:39:43
T000859,S003,C049,P005,3,120000,2026-08-01 12:10:10
T000860,S005,C061,P006,2,280000,2026-08-01 13:41:13
T000861,S002,C039,P008,1,390000,2026-08-01 16:09:31
T000862,S002,C060,P028,3,28000,2026-08-01 16:02:32
T000863,S001,C072,P030,3,50000,2026-08-01 16:36:45
T000864,S004,C072,P014,4,7000,2026-08-01 14:16:09
T000865,S002,C050,P017,2,85000,2026-08-01 09:09:02
T000866,S003,C027,P008,4,390000,2026-08-01 17:56:37
T000867,S001,C058,P011,3,75000,2026-08-01 17:31:16
T000868,S003,C012,P028,4,28000,2026-08-01 16:46:44
T000869,S002,C007,P018,3,25000,2026-08-01 09:05:54
T000870,S004,C087,P009,1,45000,2026-08-01 10:14:54
T000871,S005,C006,P020,2,180000,2026-08-01 16:10:46
T000872,S001,C025,P028,2,28000,2026-08-01 08:15:16
T000873,S005,C093,P026,1,30000,2026-08-01 18:46:17
T000874,S005,C028,P022,4,18000,2026-08-01 12:08:54
T000875,S002,C043,P016,4,95000,2026-08-01 15:54:44
T000876,S001,C028,P010,4,8000,2026-08-01 17:45:47
T000877,S002,C095,P030,3,50000,2026-08-01 12:20:27
T000878,S004,C032,P004,3,25000,2026-08-01 11:30:37
T000879,S005,C091,P023,2,22000,2026-08-01 14:41:46
T000880,S004,C031,P007,3,165000,2026-08-01 14:23:27
T000881,S003,C100,P018,2,25000,2026-08-01 12:30:01
T000882,S004,C060,P010,1,8000,2026-08-01 14:37:10
T000883,S003,C040,P018,3,25000,2026-08-01 18:17:21
T000884,S003,C066,P009,3,45000,2026-08-01 13:08:38
T000885,S004,C060,P029,1,32000,2026-08-01 10:09:50
T000886,S004,C098,P004,2,25000,2026-08-01 12:08:57
T000887,S003,C027,P027,2,18000,2026-08-01 12:20:06
T000888,S003,C053,P012,4,12000,2026-08-01 09:26:31
T000889,S005,C029,P002,2,520000,2026-08-01 09:47:29
T000890,S002,C003,P024,2,40000,2026-08-01 15:31:48
T000891,S005,C075,P009,1,45000,2026-08-01 11:44:03
T000892,S004,C038,P019,1,55000,2026-08-01 18:30:13
T000893,S002,C043,P005,3,120000,2026-08-01 10:40:46
T000894,S004,C073,P008,1,390000,2026-08-01 09:05:17
T000895,S002,C064,P027,2,18000,2026-08-01 16:17:18
T000896,S003,C033,P018,3,25000,2026-08-01 17:41:29
T000897,S004,C093,P025,2,210000,2026-08-01 11:03:33
T000898,S004,C059,P021,2,10000,2026-08-01 10:13:22
T000899,S003,C022,P006,4,280000,2026-08-01 10:02:36
